Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,253097,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2015,1,11,23,30,0,0,-15.205755615234352,14.615350341796898,980.4889526367188,1.3438749313354492
2015,1,12,0,30,0,0,-13.926275634765602,14.366784667968773,980.6751708984375,1.5155866146087646
2015,1,12,1,30,0,0,-12.281835937499977,13.975457763671898,980.553466796875,1.7484830617904663
2015,1,12,2,30,0,0,-9.574377441406227,13.212579345703148,980.1009521484375,1.9553663730621338
2015,1,12,3,30,0,0,-6.306890869140602,12.302941894531273,979.6691284179688,2.0026919841766357
2015,1,12,4,30,0,0,-3.5579284667968523,11.660882568359398,979.9117431640625,1.8011019229888916
2015,1,12,5,30,0,0,-1.7733520507812273,11.364434814453148,980.438720703125,1.4971156120300293
2015,1,12,6,30,0,0,-2.8197082519531023,12.128503417968773,980.9813232421875,1.2378231287002563
2015,1,12,7,30,37,419,-6.129858398437477,13.783929443359398,981.8211669921875,0.9950970411300659
2015,1,12,8,30,70,0,-9.870794677734352,15.480767822265648,982.5611572265625,0.8261829018592834
2015,1,12,9,30,174,302,-15.110815429687477,17.645623779296898,982.611572265625,0.5841422080993652
2015,1,12,10,30,86,848,-21.113729858398415,19.823754882812523,981.6422119140625,0.26493436098098755
2015,1,12,11,30,89,871,-25.668173217773415,20.894738769531273,980.053955078125,0.1275262087583542
2015,1,12,12,30,88,867,-27.797705078124977,20.852410888671898,978.916748046875,0.12643463909626007
2015,1,12,13,30,173,470,-27.63487854003904,20.119470214843773,978.4442138671875,0.28398871421813965
2015,1,12,14,30,114,517,-25.619100952148415,18.980157470703148,978.1512451171875,0.5873333215713501
2015,1,12,15,30,55,606,-21.360784912109352,17.282525634765648,978.331298828125,0.8271589875221252
2015,1,12,16,30,19,211,-16.700292968749977,15.671166992187523,978.9630126953125,0.9327394962310791
2015,1,12,17,30,0,0,-13.542791748046852,14.733850097656273,979.53759765625,0.9507156610488892
2015,1,12,18,30,0,0,-10.935034179687477,14.032159423828148,979.7420654296875,0.9538094997406006
2015,1,12,19,30,0,0,-8.604895019531227,13.481408691406273,979.8170776367188,1.048749566078186
2015,1,12,20,30,0,0,-6.458593749999977,13.044305419921898,979.8935546875,1.2385151386260986
2015,1,12,21,30,0,0,-4.259771728515602,12.626367187500023,979.6991577148438,1.399310827255249
2015,1,12,22,30,0,0,-2.0307678222656023,12.212365722656273,979.235107421875,1.4538874626159668
2015,1,12,23,30,0,0,0.08812866210939774,11.817498779296898,978.8262329101562,1.4440534114837646
2015,1,13,0,30,0,0,1.7636657714843977,11.488916015625023,978.647216796875,1.4139494895935059
2015,1,13,1,30,0,0,2.7046447753906477,11.248620605468773,978.4129638671875,1.4664498567581177
2015,1,13,2,30,0,0,2.9157348632812727,11.053155517578148,978.2208251953125,1.7177104949951172
2015,1,13,3,30,0,0,2.3373657226562727,10.888024902343773,978.216552734375,2.108532428741455
2015,1,13,4,30,0,0,1.1553894042968977,10.735803222656273,978.2315673828125,2.559661865234375
2015,1,13,5,30,0,0,-0.16864624023435226,10.573999023437523,978.3187255859375,2.9673314094543457
2015,1,13,6,30,0,0,-3.9807495117187273,11.254327392578148,978.6882934570312,3.2776427268981934
2015,1,13,7,30,38,437,-11.419653320312477,13.202294921875023,979.2029418945312,3.4056930541992188
2015,1,13,8,30,64,706,-23.31700744628904,15.896234130859398,979.6982421875,3.7743613719940186
2015,1,13,9,30,79,827,-37.86662902832029,18.274163818359398,979.868896484375,4.3098955154418945
2015,1,13,10,30,87,889,-51.53400268554685,19.593377685546898,979.3065185546875,4.428874969482422
2015,1,13,11,30,91,918,-62.72061767578123,20.121179199218773,978.4833374023438,4.385205268859863
2015,1,13,12,30,90,917,-68.82077636718748,19.937493896484398,978.0836181640625,4.381211280822754
2015,1,13,13,30,85,886,-70.74005737304685,19.127160644531273,978.0572509765625,4.425050258636475
2015,1,13,14,30,75,811,-70.0268615722656,17.748101806640648,978.1319580078125,4.452125072479248
2015,1,13,15,30,57,654,-64.99448242187498,15.561578369140648,978.3798828125,4.149654865264893
2015,1,13,16,30,21,249,-57.80991210937498,13.441064453125023,979.0521240234375,3.8252785205841064
2015,1,13,17,30,0,0,-52.480795288085915,12.266687011718773,979.68603515625,3.7946035861968994
2015,1,13,18,30,0,0,-48.18424072265623,11.540917968750023,979.9514770507812,3.7849926948547363
2015,1,13,19,30,0,0,-44.13217773437498,10.953210449218773,980.079833984375,3.7475693225860596
2015,1,13,20,30,0,0,-40.48485412597654,10.423852539062523,980.1337890625,3.742122173309326
2015,1,13,21,30,0,0,-37.23276367187498,9.909753417968773,979.8826293945312,3.840024948120117
2015,1,13,22,30,0,0,-34.17235412597654,9.371728515625023,979.3536376953125,3.9981071949005127
2015,1,13,23,30,0,0,-31.231222534179665,8.803796386718773,979.1612548828125,4.127412796020508
2015,1,14,0,30,0,0,-29.11766662597654,8.327264404296898,979.3126220703125,4.177478790283203
2015,1,14,1,30,0,0,-28.27922668457029,8.050988769531273,979.59423828125,4.231922149658203
2015,1,14,2,30,0,0,-28.034918212890602,7.909326171875023,979.7433471679688,4.353849411010742
2015,1,14,3,30,0,0,-27.91484680175779,7.809899902343773,979.7938842773438,4.4460368156433105
2015,1,14,4,30,0,0,-27.899191284179665,7.742822265625023,980.1165771484375,4.44975471496582
2015,1,14,5,30,0,0,-28.251837158203102,7.743035888671898,980.4929809570312,4.360417366027832
2015,1,14,6,30,0,0,-31.343954467773415,8.604638671875023,980.9757080078125,4.2623138427734375
2015,1,14,7,30,39,456,-38.33135070800779,10.840661621093773,981.6209106445312,4.079980850219727
2015,1,14,8,30,65,720,-48.018698120117165,14.066766357421898,982.36376953125,4.0640082359313965
2015,1,14,9,30,79,833,-55.63085021972654,16.971795654296898,982.65478515625,4.051068305969238
2015,1,14,10,30,87,888,-58.94956054687498,18.656213378906273,982.1104125976562,3.6495132446289062
2015,1,14,11,30,91,910,-60.583029174804665,19.537774658203148,981.2844848632812,3.2783703804016113
2015,1,14,12,30,90,906,-61.00371398925779,19.792871093750023,980.7528686523438,3.048598051071167
2015,1,14,13,30,85,875,-60.055746459960915,19.385461425781273,980.5542602539062,2.8788199424743652
2015,1,14,14,30,75,805,-57.57012023925779,18.209832763671898,980.4896240234375,2.7722814083099365
2015,1,14,15,30,57,653,-52.45090332031248,15.954553222656273,980.6998291015625,2.7559590339660645
2015,1,14,16,30,22,259,-47.99364318847654,13.820336914062523,981.3577880859375,3.020646572113037
2015,1,14,17,30,0,0,-46.61223449707029,12.782922363281273,982.1209716796875,3.417851448059082
2015,1,14,18,30,0,0,-45.79096069335935,12.094995117187523,982.5911865234375,3.6991775035858154
2015,1,14,19,30,0,0,-45.003195190429665,11.491693115234398,983.0201416015625,3.881408929824829
2015,1,14,20,30,0,0,-44.03253784179685,10.928521728515648,983.6228637695312,3.9771218299865723
2015,1,14,21,30,0,0,-42.81687011718748,10.388879394531273,983.9571533203125,3.978511095046997
2015,1,14,22,30,0,0,-41.270590209960915,9.885827636718773,983.7772216796875,3.8376691341400146
2015,1,14,23,30,0,0,-39.3765930175781,9.499414062500023,983.6004638671875,3.625922203063965
2015,1,15,0,30,0,0,-37.17009582519529,9.325982666015648,983.5888671875,3.398573398590088
2015,1,15,1,30,0,0,-34.62348022460935,9.291284179687523,983.524169921875,3.175734519958496
2015,1,15,2,30,0,0,-31.890463256835915,9.240563964843773,983.371826171875,3.0434112548828125
2015,1,15,3,30,0,0,-29.467321777343727,9.127130126953148,983.330810546875,3.020230293273926
2015,1,15,4,30,0,0,-27.729376220703102,8.980432128906273,983.5977783203125,3.0566389560699463
2015,1,15,5,30,0,0,-26.751074218749977,8.862512207031273,984.0512084960938,3.0722904205322266
2015,1,15,6,30,0,0,-29.344244384765602,9.801171875000023,984.6513671875,3.100520133972168
2015,1,15,7,30,39,465,-36.296591186523415,12.292199707031273,985.4497680664062,2.9509315490722656
2015,1,15,8,30,66,730,-44.93193664550779,15.598077392578148,986.1483154296875,2.582493305206299
2015,1,15,9,30,80,845,-53.458090209960915,18.798089599609398,986.183837890625,2.2693936824798584
2015,1,15,10,30,88,901,-59.87846984863279,20.936669921875023,985.5426025390625,1.904538631439209
2015,1,15,11,30,92,923,-64.18004455566404,22.024224853515648,984.6560668945312,1.4276835918426514
2015,1,15,12,30,91,920,-66.78635253906248,22.300347900390648,983.9185791015625,0.9818921089172363
2015,1,15,13,30,86,890,-67.2638000488281,21.705865478515648,983.6949462890625,0.7318159341812134
2015,1,15,14,30,76,821,-64.96044006347654,20.171533203125023,983.6925048828125,0.8684099912643433
2015,1,15,15,30,58,672,-57.31737365722654,17.432702636718773,983.5347290039062,1.3998711109161377
2015,1,15,16,30,23,282,-51.49211730957029,15.000756835937523,983.5543212890625,2.0838088989257812
2015,1,15,17,30,0,0,-50.308309936523415,13.839105224609398,983.77734375,2.665764570236206
2015,1,15,18,30,0,0,-48.74150695800779,13.032281494140648,983.8423461914062,2.908651351928711
2015,1,15,19,30,0,0,-48.52878417968748,12.398095703125023,983.9981689453125,2.8398666381835938
2015,1,15,20,30,0,0,-49.300314331054665,11.879388427734398,984.3072509765625,2.7145447731018066
2015,1,15,21,30,0,0,-50.39804687499998,11.424249267578148,984.4803466796875,2.581210136413574
2015,1,15,22,30,0,0,-51.312033081054665,11.040155029296898,984.279296875,2.441068649291992
2015,1,15,23,30,0,0,-51.84459533691404,10.749993896484398,984.0018310546875,2.321157217025757
2015,1,16,0,30,0,0,-52.11124267578123,10.558740234375023,983.9308471679688,2.2122702598571777
2015,1,16,1,30,0,0,-52.07030334472654,10.441918945312523,983.7239379882812,2.1663970947265625
2015,1,16,2,30,0,0,-51.333212280273415,10.342675781250023,983.0782470703125,2.200291156768799
2015,1,16,3,30,0,0,-49.936422729492165,10.238305664062523,982.5199584960938,2.192234516143799
2015,1,16,4,30,0,0,-48.20664062499998,10.127069091796898,982.5774536132812,2.061628818511963
2015,1,16,5,30,0,0,-46.5758117675781,10.047845458984398,982.6986083984375,1.8245517015457153
2015,1,16,6,30,0,0,-47.99066772460935,11.131036376953148,982.7960815429688,1.5826704502105713
2015,1,16,7,30,40,486,-51.85129394531248,14.147668457031273,983.0501708984375,1.4284296035766602
2015,1,16,8,30,66,748,-58.46805419921873,17.651208496093773,983.4075927734375,1.2408599853515625
2015,1,16,9,30,81,858,-66.58817138671873,20.734796142578148,983.6856079101562,0.9369309544563293
2015,1,16,10,30,89,909,-71.94272460937498,22.891076660156273,983.08935546875,0.6990281343460083
2015,1,16,11,30,92,928,-75.26840820312498,23.791711425781273,981.9353637695312,0.5756419897079468
2015,1,16,12,30,91,922,-77.14699401855466,23.832818603515648,981.0147705078125,0.445413738489151
2015,1,16,13,30,86,890,-76.97003784179685,23.002221679687523,980.2860107421875,0.274616539478302
2015,1,16,14,30,76,818,-71.95746459960935,21.169671630859398,980.0081787109375,0.3795963525772095
2015,1,16,15,30,58,669,-60.19083251953123,18.206689453125023,980.1035766601562,0.911205530166626
2015,1,16,16,30,23,62,-53.22452392578123,15.647027587890648,980.5501708984375,1.4418981075286865
2015,1,16,17,30,0,0,-54.40115966796873,14.287988281250023,981.113037109375,1.7623088359832764
2015,1,16,18,30,0,0,-54.0926574707031,13.310357666015648,981.2842407226562,1.9284676313400269
2015,1,16,19,30,0,0,-52.468344116210915,12.600701904296898,981.5084228515625,1.9672019481658936
2015,1,16,20,30,0,0,-51.14501037597654,12.043939208984398,981.8949584960938,1.909319281578064
2015,1,16,21,30,0,0,-49.942343139648415,11.544152832031273,981.9088134765625,1.7546823024749756
2015,1,16,22,30,0,0,-48.82538452148435,11.077050781250023,981.5542602539062,1.5704407691955566
2015,1,16,23,30,0,0,-47.7509826660156,10.647912597656273,981.403564453125,1.5061368942260742
2015,1,17,0,30,0,0,-46.91950073242185,10.330529785156273,981.7379150390625,1.666090726852417
2015,1,17,1,30,0,0,-46.41852416992185,10.134606933593773,982.1173095703125,2.0127618312835693
2015,1,17,2,30,0,0,-46.14981689453123,9.984796142578148,982.213623046875,2.2614665031433105
2015,1,17,3,30,0,0,-46.01572265624998,9.848382568359398,982.1832275390625,2.200531005859375
2015,1,17,4,30,0,0,-45.90593566894529,9.729119873046898,982.4125366210938,1.934836983680725
2015,1,17,5,30,0,0,-45.94524230957029,9.687921142578148,982.9740600585938,1.6233298778533936
2015,1,17,6,30,0,0,-48.89159240722654,10.811242675781273,983.624267578125,1.4612048864364624
2015,1,17,7,30,39,462,-54.138937377929665,13.675805664062523,984.2120361328125,1.4048653841018677
2015,1,17,8,30,66,722,-61.70097961425779,17.188134765625023,984.7128295898438,1.1357231140136719
2015,1,17,9,30,80,833,-69.93364562988279,20.550805664062523,984.9287109375,0.7524449229240417
2015,1,17,10,30,88,887,-75.13634338378904,23.082208251953148,984.4300537109375,0.4275793433189392
2015,1,17,11,30,91,907,-78.32639160156248,24.525659179687523,983.4818115234375,0.15182283520698547
2015,1,17,12,30,90,902,-79.40047302246091,24.961267089843773,982.8848876953125,0.13813012838363647
2015,1,17,13,30,85,871,-78.3044494628906,24.345208740234398,982.46435546875,0.29120853543281555
2015,1,17,14,30,76,802,-70.77086486816404,22.685144042968773,982.0458984375,0.4141889214515686
2015,1,17,15,30,53,613,-59.91977539062498,19.770227050781273,981.927490234375,0.6263587474822998
2015,1,17,16,30,24,283,-54.71713867187498,17.260736083984398,982.15380859375,0.8969285488128662
2015,1,17,17,30,0,0,-54.81400146484373,16.087396240234398,982.6939697265625,1.2117400169372559
2015,1,17,18,30,0,0,-54.45969238281248,15.276269531250023,983.1292724609375,1.4956943988800049
2015,1,17,19,30,0,0,-52.59972229003904,14.603509521484398,983.3421630859375,1.6137726306915283
2015,1,17,20,30,0,0,-51.05719604492185,13.990075683593773,983.7571411132812,1.6551082134246826
2015,1,17,21,30,0,0,-49.60916748046873,13.411248779296898,984.206787109375,1.6978776454925537
2015,1,17,22,30,0,0,-48.23026123046873,12.866052246093773,984.0802612304688,1.7645297050476074
2015,1,17,23,30,0,0,-46.83389892578123,12.362145996093773,983.685791015625,1.8427107334136963
2015,1,18,0,30,0,0,-45.741415405273415,11.925561523437523,983.515869140625,1.8747332096099854
2015,1,18,1,30,0,0,-45.1134094238281,11.574822998046898,983.4183349609375,1.7974610328674316
2015,1,18,2,30,0,0,-44.63988342285154,11.291436767578148,983.1859130859375,1.5609493255615234
2015,1,18,3,30,0,0,-44.12052001953123,11.043054199218773,983.2101440429688,1.2092523574829102
2015,1,18,4,30,0,0,-43.54558410644529,10.804925537109398,983.5643920898438,0.8764455318450928
2015,1,18,5,30,0,0,-43.17355957031248,10.647668457031273,984.0547485351562,0.6779839992523193
2015,1,18,6,30,0,0,-45.230673217773415,11.461114501953148,984.68408203125,0.5985579490661621
2015,1,18,7,30,49,157,-50.58078613281248,13.739770507812523,985.313232421875,0.550398588180542
2015,1,18,8,30,104,367,-56.74649658203123,16.491113281250023,985.7906494140625,0.5072097778320312
2015,1,18,9,30,183,277,-63.84000244140623,19.321221923828148,985.673095703125,0.489629864692688
2015,1,18,10,30,173,544,-69.83949890136716,21.626062011718773,984.7863159179688,0.405242383480072
2015,1,18,11,30,109,800,-72.96416320800779,22.960748291015648,983.63623046875,0.2103421539068222
2015,1,18,12,30,154,647,-75.86870422363279,23.960321044921898,982.9453125,0.11418788135051727
2015,1,18,13,30,86,878,-78.01796569824216,23.976007080078148,982.565673828125,0.2559506893157959
2015,1,18,14,30,76,810,-72.40605773925779,22.398736572265648,982.1979370117188,0.4615665078163147
2015,1,18,15,30,59,665,-62.4821838378906,19.411309814453148,982.067138671875,0.591049075126648
2015,1,18,16,30,25,197,-57.108602905273415,16.786828613281273,982.2442626953125,0.7366222739219666
2015,1,18,17,30,0,0,-58.1481994628906,15.567498779296898,982.5709228515625,0.9496803879737854
2015,1,18,18,30,0,0,-59.42584838867185,14.741845703125023,982.6219482421875,1.1500415802001953
2015,1,18,19,30,0,0,-56.82733764648435,14.036431884765648,982.469970703125,1.2770172357559204
2015,1,18,20,30,0,0,-54.44571533203123,13.467218017578148,982.500732421875,1.3646807670593262
2015,1,18,21,30,0,0,-52.886862182617165,13.249017333984398,982.4901123046875,1.406334400177002
2015,1,18,22,30,0,0,-51.84091796874998,13.216638183593773,982.1641845703125,1.3972389698028564
2015,1,18,23,30,0,0,-50.223959350585915,12.943170166015648,981.661376953125,1.407881498336792
2015,1,19,0,30,0,0,-48.22714843749998,12.346948242187523,981.3238525390625,1.451622724533081
2015,1,19,1,30,0,0,-46.6427062988281,11.681268310546898,981.0093994140625,1.470599889755249
2015,1,19,2,30,0,0,-45.550070190429665,11.198419189453148,980.5098876953125,1.4522676467895508
2015,1,19,3,30,0,0,-44.58701171874998,10.848077392578148,980.125244140625,1.456428050994873
2015,1,19,4,30,0,0,-43.55191650390623,10.584893798828148,980.0457763671875,1.5412876605987549
2015,1,19,5,30,0,0,-42.64372863769529,10.471673583984398,980.3507080078125,1.6718318462371826
2015,1,19,6,30,0,0,-44.367697143554665,11.523095703125023,980.8099365234375,1.6883046627044678
2015,1,19,7,30,48,44,-49.97197570800779,14.286401367187523,981.1669311523438,1.4154117107391357
2015,1,19,8,30,66,727,-57.698995971679665,17.764886474609398,981.2891845703125,0.9392074942588806
2015,1,19,9,30,130,564,-68.03218688964841,21.522363281250023,980.9444580078125,0.7121198177337646
2015,1,19,10,30,88,891,-76.0122131347656,24.403375244140648,979.9837646484375,0.8426721096038818
2015,1,19,11,30,92,913,-78.53233947753904,25.667382812500023,978.8592529296875,1.200271725654602
2015,1,19,12,30,91,909,-78.59281005859373,25.891839599609398,977.9993896484375,1.614884376525879
2015,1,19,13,30,86,878,-76.91831054687498,25.240014648437523,977.4764404296875,1.856953501701355
2015,1,19,14,30,76,810,-72.99175109863279,23.653527832031273,977.27783203125,1.952993392944336
2015,1,19,15,30,59,667,-64.4970764160156,20.684960937500023,977.404052734375,1.9030859470367432
2015,1,19,16,30,26,306,-56.75772705078123,17.929956054687523,977.7198486328125,1.857267141342163
2015,1,19,17,30,0,0,-52.54631652832029,16.495629882812523,978.0758056640625,1.9885952472686768
2015,1,19,18,30,0,0,-48.67343749999998,15.485406494140648,978.238525390625,2.225071907043457
2015,1,19,19,30,0,0,-45.97759094238279,14.697229003906273,978.2353515625,2.3937017917633057
2015,1,19,20,30,0,0,-43.84953918457029,14.009301757812523,978.1522216796875,2.4136080741882324
2015,1,19,21,30,0,0,-41.87071838378904,13.358331298828148,977.8162841796875,2.366305351257324
2015,1,19,22,30,0,0,-39.9777893066406,12.741448974609398,977.448974609375,2.3436484336853027
2015,1,19,23,30,0,0,-38.125936889648415,12.148736572265648,977.0200805664062,2.356235980987549
2015,1,20,0,30,0,0,-36.558493041992165,11.653009033203148,976.7784423828125,2.417701244354248
2015,1,20,1,30,0,0,-35.52866210937498,11.311883544921898,976.6409301757812,2.443486452102661
2015,1,20,2,30,0,0,-34.9102844238281,11.070520019531273,976.321533203125,2.279177188873291
2015,1,20,3,30,0,0,-35.003317260742165,11.041955566406273,976.13037109375,1.9481595754623413
2015,1,20,4,30,0,0,-35.97348632812498,11.291467285156273,976.3385009765625,1.5647510290145874
2015,1,20,5,30,0,0,-37.367575073242165,11.612359619140648,976.7550048828125,1.2245200872421265
2015,1,20,6,30,0,0,-40.400228881835915,12.433679199218773,976.9825439453125,1.1644537448883057
2015,1,20,7,30,50,116,-46.80815734863279,14.523431396484398,977.1119384765625,1.4443726539611816
2015,1,20,8,30,110,333,-55.30930175781248,17.645593261718773,977.090087890625,1.6603431701660156
2015,1,20,9,30,173,359,-63.614279174804665,20.869683837890648,976.732421875,1.7048555612564087
2015,1,20,10,30,111,753,-69.76163330078123,23.225885009765648,976.0996704101562,1.6390366554260254
2015,1,20,11,30,128,750,-72.84917297363279,24.377893066406273,975.3766479492188,1.3972524404525757
2015,1,20,12,30,219,461,-73.64119567871091,24.455682373046898,974.6436767578125,1.0202043056488037
2015,1,20,13,30,180,496,-72.67055358886716,23.463861083984398,974.1531982421875,0.601348876953125
2015,1,20,14,30,131,485,-65.69566955566404,21.692681884765648,973.7003173828125,0.3082502484321594
2015,1,20,15,30,98,213,-55.30148925781248,19.558465576171898,973.131591796875,0.23026257753372192
2015,1,20,16,30,27,33,-53.88139953613279,17.874536132812523,972.8945922851562,0.3995712399482727
2015,1,20,17,30,0,0,-57.08621826171873,16.970513916015648,972.983642578125,0.7997267842292786
2015,1,20,18,30,0,0,-57.6207336425781,16.268395996093773,973.0797729492188,1.2651007175445557
2015,1,20,19,30,0,0,-57.81000366210935,15.550225830078148,973.0322265625,1.668677806854248
